name,category,nicotine_type,nicotine_min,nicotine_max,size_min,size_max,flavour,flavours_all_approved,flavours_count,disposable_keyword
ijoy-shogun-univ-kit,Vape Devices,,,,,,,,,FALSE
smok-nord-pod-kit,Vape Devices,,,,,,,,,FALSE
geekvape-aegis-boost-replacement-pod,Vape Devices,,,,,,,,,FALSE
ijoy-neptune-replacement-pods-3pks,Vape Devices,,,,,,,,,FALSE
smok-rpm40-replacement-pod,Vape Devices,,,,,,,,,FALSE
smok-novo-2-replacement-pod,Vape Devices,,,,,,,,,FALSE
smok-novo-replacement-pod,Vape Devices,,,,,,,,,FALSE
suorin-drop-replacement-pod-cartridges,Vape Devices,,,,,,,,,FALSE
smok-nord-replacement-pod,Vape Devices,,,,,,,,,FALSE
suorin-air-plus-replacement-pod,Vape Devices,,,,,,,,,FALSE
smok-infinix-2-replacement-pod,Vape Devices,,,,,,,,,FALSE
suorin-edge-replacement-pod,Vape Devices,,,,,,,,,FALSE
uwell-caliburn-replacement-pods,Vape Devices,,,,,,,,,FALSE
lost-vape-orion-quest-replacement-pod,Vape Devices,,,,,,,,,FALSE
elate-luna-tank,Vape Devices,,,,,,,,,FALSE
wotofo-profile-unity-rta-tank,Vape Devices,,,,,,,,,FALSE
ijoy-shogun-katana-sub-ohm-tank,Vape Devices,,,,,,,,,FALSE
smoka-pressie-dual-coil-tank,Vape Devices,,,,,,,,,FALSE
partyvape-flog-tank,Vape Devices,,,,,,,,,FALSE
rincoe-mechman-mesh-tank,Vape Devices,,,,,,,,,FALSE
geekvape-aegis-boost-replacement-coils,Vape Devices,,,,,,,,,FALSE
smok-rpm40-rba-replacement-coil,Vape Devices,,,,,,,,,FALSE
smok-rpm40-replacement-coils,Vape Devices,,,,,,,,,FALSE
smoka-fraliens-pre-made-coil,Vape Devices,,,,,,,,,FALSE
smoka-tri-core-fused-clapton-pre-made-coil,Vape Devices,,,,,,,,,FALSE
smoka-fused-clapton-228gaplus36ga-pre-made-coil,Vape Devices,,,,,,,,,FALSE
smoka-fused-clapton-226gaplus36ga-pre-made-coil,Vape Devices,,,,,,,,,FALSE
smoka-clapton-pre-made-coil,Vape Devices,,,,,,,,,FALSE
lawless-twisted-coil-ss316l-wire,Vape Devices,,,,,,,,,FALSE
lawless-framed-staple-pre-made-coil,Vape Devices,,,,,,,,,FALSE
lawless-alien-clapton-pre-made-coil,Vape Devices,,,,,,,,,FALSE
lawless-quad-core-fused-clapton-pre-made-coil,Vape Devices,,,,,,,,,FALSE
lawless-alpha-braid-pre-made-coil,Vape Devices,,,,,,,,,FALSE
vaporesso-euc-ccell-meshed-coil,Vape Devices,,,,,,,,,FALSE
dovpo-premade-ni80-coils-7-in-1,Vape Devices,,,,,,,,,FALSE
smok-tfv16-replacement-coil,Vape Devices,,,,,,,,,FALSE
ijoy-ai-evo-replacement-coils,Vape Devices,,,,,,,,,FALSE
ijoy-diamond-baby-dmb-coils,Vape Devices,,,,,,,,,FALSE
multi-strand-fused-clapton-coil-2-in-1-f209,Vape Devices,,,,,,,,,FALSE
voopoo-yc-finic-coils,Vape Devices,,,,,,,,,FALSE
geekvape-super-mesh-replacement-coils,Vape Devices,,,,,,,,,FALSE
vaptio-cosmo-replacement-coils,Vape Devices,,,,,,,,,FALSE
vaporesso-qf-coils,Vape Devices,,,,,,,,,FALSE
ijoy-shogun-univ-katana-km-coil-s,Vape Devices,,,,,,,,,FALSE
smok-nord-replacement-coils,Vape Devices,,,,,,,,,FALSE
smok-tfv8-baby-v2-replacement-coil,Vape Devices,,,,,,,,,FALSE
wotofo-framed-staple-clapton-prebuilt-coils,Vape Devices,,,,,,,,,FALSE
wotofo-dual-core-fused-clapton-prebuilt-coils,Vape Devices,,,,,,,,,FALSE
aspire-proteus-e-hookah-coil-2,Vape Devices,,,,,,,,,FALSE
smoka-rage-ace-coils,Vape Devices,,,,,,,,,FALSE
geekvape-6-in-1-coils-pack,Vape Devices,,,,,,,,,FALSE
vaporesso-gt-replacement-coils-3pks,Vape Devices,,,,,,,,,FALSE
smok-tfv8-baby-beast-big-baby-tfv12-baby-prince-stick-v8-coil,Vape Devices,,,,,,,,,FALSE
elate-vape-luna-coils,Vape Devices,,,,,,,,,FALSE
lawless-uneek-mouthtip,,,,,,,,,,FALSE
mighty-wear-tear-set,Heat Not Burn,,,,,,,,,FALSE
davinci-iq-flavour-heating-chamber,Heat Not Burn,,,,,,,,,FALSE
davinci-iq-mouth-piece,Heat Not Burn,,,,,,,,,FALSE
volcano-balloon-tube-set-1x3m,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty-crafty-steel-pad-set-for-dosing-capsules-4pcs-per-pack,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty-mouth-pieces-4x-pack,Heat Not Burn,,,,,,,,,FALSE
volcano-solid-valve-starter-kit,Heat Not Burn,,,,,,,,,FALSE
volcano-easy-valve-starter-kit,Heat Not Burn,,,,,,,,,FALSE
davinci-ascent-jars-2piece,Heat Not Burn,,,,,,,,,FALSE
davinci-replacement-flex-straw-mouthpiece,Heat Not Burn,,,,,,,,,FALSE
glass-whip-for-tobacco-kit,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty-fill-chamber-tool-set-5x,Heat Not Burn,,,,,,,,,FALSE
davinci-iq-pearl,Heat Not Burn,,,,,,,,,FALSE
davinci-cleaning-brush,Heat Not Burn,,,,,,,,,FALSE
davinci-can-set-2-pieces,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty-cooling-unit,Heat Not Burn,,,,,,,,,FALSE
volcano-hybrid-tube-kit,Heat Not Burn,,,,,,,,,FALSE
volcano-mighty,Heat Not Burn,,,,,,,,,FALSE
volcano-solid-valve-digit-classic-wear-and-tear-set,Heat Not Burn,,,,,,,,,FALSE
volcano-hybrid-mouthpiece,Heat Not Burn,,,,,,,,,FALSE
volcano-easy-valve-digit-classic-wear-and-tear-set,Heat Not Burn,,,,,,,,,FALSE
volcano-balloon-with-adapter,Heat Not Burn,,,,,,,,,FALSE
lawless-flash-replacement-tip,Heat Not Burn,,,,,,,,,FALSE
lawless-flash-replacement-battery,Heat Not Burn,,,,,,,,,FALSE
lawless-kino-mouthtip,Heat Not Burn,,,,,,,,,FALSE
lawless-uneek-heating-chamber,Heat Not Burn,,,,,,,,,FALSE
smoka-nug-mouthpiece,Heat Not Burn,,,,,,,,,FALSE
smoka-kush,Heat Not Burn,,,,,,,,,FALSE
volcano-plenty,Heat Not Burn,,,,,,,,,FALSE
volcano-classic,Heat Not Burn,,,,,,,,,FALSE
volcano-digital,Heat Not Burn,,,,,,,,,FALSE
lawless-uneek,Heat Not Burn,,,,,,,,,FALSE
volcano-hybrid,Heat Not Burn,,,,,,,,,FALSE
davinci-miqro,Heat Not Burn,,,,,,,,,FALSE
lawless-zeal,Heat Not Burn,,,,,,,,,FALSE
smoka-shisha-553ah,Hookahs,,,,,,,,,FALSE
lawless-hookah-94cm-mah67,Hookahs,,,,,,,,,FALSE
shisha-vase-72cm-jl-417ah,Hookahs,,,,,,,,,FALSE
al-fakher-two-apples-50g,Hookahs,,,,,,"Red Apple, Green Apple",FALSE,2,FALSE
al-fakher-watermelon-50g,Hookahs,,,,,,Watermelon,TRUE,1,FALSE
al-fakher-watermelon-mint-50g,Hookahs,,,,,,"Watermelon, Mint",TRUE,2,FALSE
al-fakher-gum-with-mint-50g,Hookahs,,,,,,"Gum, Mint",FALSE,2,FALSE
al-fakher-orange-with-mint-50g,Hookahs,,,,,,"Orange, Mint",TRUE,2,FALSE
al-fakher-two-apples-with-mint-50g,Hookahs,,,,,,"Red Apple, Green Apple, Mint",FALSE,3,FALSE
al-fakher-gum-50g,Hookahs,,,,,,Gum,FALSE,1,FALSE
al-fakher-blueberry-with-mint-50g,Hookahs,,,,,,"Blueberry, Mint",TRUE,2,FALSE
al-fakher-mint-50g,Hookahs,,,,,,Mint,TRUE,1,FALSE
raw-natural-unrefined-tips-50s,Smoking,,,,,,,,,FALSE
raw-organic-paper-1-1-4-size,Smoking,,,,,,,,,FALSE
raw-organic-king-size-slim-paper-32s,Smoking,,,,,,,,,FALSE
raw-organic-pre-rolled-cone-3pk,Smoking,,,,,,,,,FALSE
raw-natural-hemp-wick-10ft-3m,Smoking,,,,,,,,,FALSE
raw-classic-connoisseur-1-1-4-paper-plus-tips,Smoking,,,,,,,,,FALSE
raw-organic-connoisseur-1-1-4-paper-plus-tips,Smoking,,,,,,,,,FALSE
raw-wide-tips-50per-pk,Smoking,,,,,,,,,FALSE
raw-classic-king-size-3pk-pre-rolled-cones,Smoking,,,,,,,,,FALSE
raw-organic-connoisseur-kingsize-slim-papersplustips,Smoking,,,,,,,,,FALSE
raw-classic-pre-roll-cones-6pk,Smoking,,,,,,,,,FALSE
raw-organic-paper-single-wide,Smoking,,,,,,,,,FALSE
raw-hemp-wick-20ft,Smoking,,,,,,,,,FALSE
raw-organic-papers-1-1-2-size,Smoking,,,,,,,,,FALSE
raw-organic-artesano-1-1-4-paper-plus-tips,Smoking,,,,,,,,,FALSE
raw-classic-connoisseur-single-wide-paper-plus-tips,Smoking,,,,,,,,,FALSE
raw-organic-artesano-ks-paper-plus-tips,Smoking,,,,,,,,,FALSE
raw-hemp-wick-100ft-30-5m,Smoking,,,,,,,,,FALSE
raw-classic-artesano-1-1-4-papers-plus-tips,Smoking,,,,,,,,,FALSE
raw-classic-papers-1-1-2-size,Smoking,,,,,,,,,FALSE
vg-cigsalt-melon-berry-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,28.5,30,30,"Watermelon, Strawberry",TRUE,2,FALSE
raw-artesano-king-size-slim-plus-tips,Smoking,,,,,,,,,FALSE
vg-cigsalt-lemon-sorbet-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,28.5,30,30,"Lemon, Raspberry",TRUE,2,FALSE
vg-cigsalt-fuji-apple-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,28.5,28.5,30,30,"Fuji Apple, Strawberry, Nectarine",FALSE,3,FALSE
vg-cigsalt-sour-king-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,28.5,30,30,"Starfruit, Grape",FALSE,2,FALSE
raw-classic-connoisseur-kingsize-slim-papers-plus-tips,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-tropical-2pc,Smoking,,,,,,,,,FALSE
silicone-n-clay-shisha-bowl,Hookahs,,,,,,,,,FALSE
shisha-bowl-puncher-jinlin,Hookahs,,,,,,,,,FALSE
lawless-shisha-bowl-llb01,Hookahs,,,,,,,,,FALSE
shishaglass-hookah-bowl-236,Hookahs,,,,,,,,,FALSE
shishaglass-hookah-bowl-237,Hookahs,,,,,,,,,FALSE
shishaglass-hookah-bowl-238,Hookahs,,,,,,,,,FALSE
hollywood-gold-tobacco-nicsalt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,Sweet Tobacco,FALSE,1,FALSE
hollywood-menthol-tobacco-nicsalt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,"Mint, Tobacco",TRUE,2,FALSE
cyclone-hemp-sugar-cane-2pk,Smoking,,,,,,,,,FALSE
hollywood-normal-tobacco-nicsalt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,Tobacco,TRUE,1,FALSE
kingpin-hemp-spanish-fly-4pk,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-blue-2pc,Smoking,,,,,,,,,FALSE
hollywood-vanilla-swirl-nicsalt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,Vanilla,TRUE,1,FALSE
vg-squizz-gummy-lemon-soda-premium-e-liquid,E-Liquids,Nicotine Concentration,0,6,60,60,"Cola, Lemon",FALSE,2,FALSE
cyclone-hemp-original-2pk,Smoking,,,,,,,,,FALSE
cyclone-hemp-purple-2pk,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-red-alert-2pc,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-original-2pc,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-manic-2pc,Smoking,,,,,,,,,FALSE
cyclone-hemp-blue-2pk,Smoking,,,,,,,,,FALSE
kingpin-hemp-purple-4pc,Smoking,,,,,,,,,FALSE
kingpin-hemp-blue-4pc,Smoking,,,,,,,,,FALSE
kingpin-hemp-laid-back-4pk,Smoking,,,,,,,,,FALSE
juicy-hemp-wrap-purple-2pc,Smoking,,,,,,,,,FALSE
kingpin-hemp-original-g-4x,Smoking,,,,,,,,,FALSE
cyclone-hemp-red-alert-2pk,,,,,,,,,,FALSE
glass-ash-tray-big-034,Smoking,,,,,,,,,FALSE
glass-ash-tray-small-033,Smoking,,,,,,,,,FALSE
420-a1-original-cleaner-4oz,Smoking,,,,,,,,,FALSE
420-a2-all-natural-cleaner-16oz,Smoking,,,,,,,,,FALSE
420-all-natural-cleaner-4oz,Smoking,,,,,,,,,FALSE
420-original-glass-cleaner-12oz,Smoking,,,,,,,,,FALSE
420-plastic-acrylic-cleaner-12oz,Smoking,,,,,,,,,FALSE
420-plastic-acrylic-cleaner-4oz,Smoking,,,,,,,,,FALSE
420-daily-use-concentrate-16oz,Smoking,,,,,,,,,FALSE
shisha-glass-brass-mesh,Smoking,,,,,,,,,FALSE
shosha-mango-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Mango,TRUE,1,FALSE
shisha-glass-concave-mesh,Smoking,,,,,,,,,FALSE
shisha-glass-crystal-brass-mesh,Smoking,,,,,,,,,FALSE
shisha-glass-crystal-ss-mesh-3x,Smoking,,,,,,,,,FALSE
shisha-glass-ss-mesh-5pk,Smoking,,,,,,,,,FALSE
shosha-red-cola-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,"Lemon, Cola",FALSE,2,FALSE
metal-cone-10mm-mc4,Smoking,,,,,,,,,FALSE
metal-cone-cup-style,Smoking,,,,,,,,,FALSE
metal-cone-piece-10mm,Smoking,,,,,,,,,FALSE
metal-cone-6mm-1pc,Smoking,,,,,,,,,FALSE
shosha-nothing-but-green-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Cool Refreshing Mint,FALSE,1,FALSE
metal-small-cone,Smoking,,,,,,,,,FALSE
shosha-peach-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Peach,TRUE,1,FALSE
shosha-watermelon-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Watermelon,TRUE,1,FALSE
shosha-apple-doppio-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Apple,TRUE,1,FALSE
shosha-guarana-drink-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,"Fruits, Energy Drink",FALSE,2,FALSE
high-voltage-xstream-fetish-urine-3oz,Smoking,,,,,,,,,FALSE
high-voltage-detox-fast-flush-capsules-6pk,Smoking,,,,,,,,,FALSE
high-voltage-16oz-473ml,Smoking,,,,,,,,,FALSE
high-voltage-32oz-946ml,Smoking,,,,,,,,,FALSE
shosha-usa-mix-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Traditional Tobacco,FALSE,1,FALSE
shosha-british-mix-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Sweet Tobacco,FALSE,1,FALSE
shosha-old-school-tabac-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Tobacco,TRUE,1,FALSE
shosha-espresso-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Coffee,TRUE,1,FALSE
nicsalt-breaking-bad-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Sweet, Sour Berry",FALSE,2,FALSE
hamil-al-musk-quick-burn-charcoal,Hookahs,,,,,,,,,FALSE
shosha-vanilla-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,"Condensed Milk, Vanilla",FALSE,2,FALSE
nicsalt-ice-mint-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Mint,TRUE,1,FALSE
shosha-golden-grape-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Grape,TRUE,1,FALSE
nicsalt-milky-berries-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,"Milk, Berry",FALSE,2,FALSE
shisha-charcoal-tray-large,Hookahs,,,,,,,,,FALSE
shisha-charcoal-tray-small,Hookahs,,,,,,,,,FALSE
shosha-strawberry-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Strawberry,TRUE,1,FALSE
shosha-blueberry-e-liquid,E-Liquids,Nicotine Concentration,0,18,30,30,Blueberry,TRUE,1,FALSE
cloudchaser-mango-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Mango,TRUE,1,FALSE
cloudchaser-apple-doppio-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Apple,TRUE,1,FALSE
cloudchaser-blue-dagger-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Blueberry,TRUE,1,FALSE
cloudchaser-strawberry-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Strawberry,TRUE,1,FALSE
cloudchaser-british-mix-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Tobacco,TRUE,1,FALSE
cloudchaser-nothing-but-green-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,60,Peppermint,TRUE,1,FALSE
cloudchaser-peach-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,120,Peach,TRUE,1,FALSE
cloudchaser-watermelon-e-liquid-60ml-120ml,E-Liquids,Nicotine Concentration,0,6,60,120,Watermelon,TRUE,1,FALSE
crown-vape-cookie-butter-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,6,120,120,"Cookies Butter, Cream",FALSE,2,FALSE
crown-vape-cran-apple-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,"Apple, Cranberries",FALSE,2,FALSE
crown-vape-glazed-donut-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,Glazed Donut,FALSE,1,FALSE
crown-vape-strawberry-jelly-donut-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,"Strawberry, Donut",FALSE,2,FALSE
crown-vape-cran-apple-on-ice-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,6,120,120,"Apple, Cranberry, Ice",FALSE,3,FALSE
elate-vape-apple-sour-cherry-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Green Apple, Cherry",FALSE,2,FALSE
elate-vape-pear-mango-ice-cream-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Mango Ice Cream, Pear",FALSE,2,FALSE
elate-vape-butterscotch-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Butterscotch, Chocolate, Vanilla",FALSE,3,FALSE
elate-vape-berry-mint-mix-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Berry, Mint",TRUE,2,FALSE
elate-vape-berry-apple-flat-peach-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Red Apple, Peach, Berry",FALSE,3,FALSE
solace-mint-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,Mint,TRUE,1,FALSE
solace-lemonade-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,17.1,28.5,30,30,"Lemonade, Strawberry, Kiwi Fruit",FALSE,3,FALSE
elate-vape-bad-blood-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Honeydew Melon, Milk, Pomegranates",FALSE,3,FALSE
elate-slow-blow-e-liquid-30-50-100ml,E-Liquids,Nicotine Concentration,3,12,100,100,"Mango, Green Tea, Strawberry, Watermelon",FALSE,4,FALSE
solace-black-nicotine-salt-purple-frost-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,"Grape, Methol",FALSE,2,FALSE
solace-black-nicotine-salt-sea-salt-blueberry-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,25.65,30,30,Blueberry,TRUE,1,FALSE
solace-black-nicotine-salt-tropical-freeze-e-liquid-30ml,E-Liquids,Nicotine Concentration,14.25,14.25,30,30,"Apple, Watermelon, Menthol",TRUE,3,FALSE
ev-grizzly-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,,,"Mint, Honeydew, Berry, Kiwi",FALSE,4,FALSE
ev-strappin-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,,,"Fuji Apple, Strawberry, Nectarine",FALSE,3,FALSE
lawless-lil-akl-chilled-nicotine-salt-30ml,,Nicotine Concentration,,,,,"Strawberry, Watermelon, Menthol",TRUE,3,FALSE
ev-vampire-blood-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,,,"Strawberry, Guava, Jackfruit",FALSE,3,FALSE
juicy-planet-earth-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,60,60,"Blackcurrant, Lemonade, Mint",FALSE,3,FALSE
juicy-planet-jupiter-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,60,60,"Mango, Pineapple, Guava",TRUE,3,FALSE
juicy-planet-mercury-e-liquid-60ml,E-Liquids,Nicotine Concentration,0,6,60,60,"Passion fruit, Raspberry, Guava",FALSE,3,FALSE
juicy-planet-mars-e-liquid-60ml,E-Liquids,Nicotine Concentration,3,6,60,60,"Lychee, Strawberry, Kiwi",FALSE,3,FALSE
lawless-greymouth-shade-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,12,120,120,"Pineapple, Mango , Citrus",FALSE,3,FALSE
lawless-lil-akl-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,12,120,120,"Strawberry, Watermelon",TRUE,2,FALSE
lawless-lil-chilled-akl-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,12,120,120,"Strawberry, Watermelon with Menthol",FALSE,2,FALSE
lawless-waiheke-wine-chilled-e-liquid-120ml,E-Liquids,Nicotine Concentration,3,12,120,120,"Grape Candy, Grape Soda, Menthol",FALSE,3,FALSE
lawless-waiheke-wine-e-liquid-120ml,E-Liquids,Nicotine Concentration,0,12,120,120,"Grape Candy, Grape Soda",FALSE,2,FALSE
vapor-world-nutty-caramel-e-liquid-60ml,E-Liquids,Nicotine Concentration,3,6,60,60,"Nuts, Banana",FALSE,2,FALSE
vapor-world-classic-tobacco-e-liquid-60ml,E-Liquids,Nicotine Concentration,3,6,60,60,"Coco, Nut, Benson Flavour",FALSE,3,FALSE
salty-world-blueberry-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,22.8,30,30,Blueberry,TRUE,1,FALSE
vapor-world-tropical-rush-e-liquid-60ml,E-Liquids,Nicotine Concentration,3,6,60,60,"Peach, Lemon, Mango, Cream, Strawberry",TRUE,5,FALSE
vapor-world-vanila-caramel-e-liquid-60ml,E-Liquids,Nicotine Concentration,3,6,60,60,"Vanilla Cream, Caramel",FALSE,2,FALSE
salty-world-citrus-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Citrus,TRUE,1,FALSE
salty-world-grape-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Grape,TRUE,1,FALSE
salty-world-latte-coffee-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Latte Coffee,FALSE,1,FALSE
salty-world-mango-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Mango,TRUE,1,FALSE
salty-world-pineapple-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,11.4,28.5,30,30,Pineapple,TRUE,1,FALSE
salty-world-strawberry-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Strawberry,TRUE,1,FALSE
salty-world-tobacco-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Tobacco,TRUE,1,FALSE
nicsalt-uk-gold-e-liquid-30ml,E-Liquids,Nicotine Concentration,0,28.5,30,30,Tobacco,TRUE,1,FALSE
crown-vape-cran-apple-juice-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,19.95,28.5,,,"Crisp Apple, Sweet Cranberry",FALSE,2,FALSE
crown-vape-cran-apple-juice-iced-nicotine-salt-e-liquid-30ml,E-Liquids,Nicotine Concentration,28.5,28.5,,,"Crisp Apple, Sweet Cranberry, Cool Menthol",FALSE,3,FALSE
vaporesso-aurora-play-pod-cartridges,Vape Devices,,,,,,,,,FALSE
aspire-nautilus-pod-cartridge,Vape Devices,,,,,,,,,FALSE
vaporesso-cascade-baby-se-glass,Vape Devices,,,,,,,,,FALSE
wotofo-profile-unity-rta-tank-replacement-glass,Vape Devices,,,,,,,,,FALSE
justfog-q16-pro-replacement-glass,Vape Devices,,,,,,,,,FALSE
vaporesso-skrr-tank-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
smok-nord-pen-19-glass,Vape Devices,,,,,,,,,FALSE
smok-nord-pen-22-glass,Vape Devices,,,,,,,,,FALSE
smok-bulb-pyrex-glass-tube-9-tfv16-9ml,Vape Devices,,,,,,,,,FALSE
ijoy-diamond-baby-replacement-glass,Vape Devices,,,,,,,,,FALSE
vaporesso-sky-solo-plus-replacement-glass,Vape Devices,,,,8,8,,,,FALSE
vaporesso-sky-solo-replacement-glass,Vape Devices,,,,,,,,,FALSE
eleaf-istick-mix-bubble-glass,Vape Devices,,,,,,,,,FALSE
smok-prince-acrylic-tube-glass-and-drip-tip,Vape Devices,,,,,,,,,FALSE
voopoo-finic-20-glass-tube,Vape Devices,,,,,,,,,FALSE
voopoo-finic-16-glass-tube,Vape Devices,,,,,,,,,FALSE
vaptio-cosmo-replacement-glass,Vape Devices,,,,,,,,,FALSE
aspire-proteus-e-hookah-replacement-glass,Vape Devices,,,,,,,,,FALSE
innokin-proton-plex-4ml-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
smok-stick-v9-max-replacement-glass,Vape Devices,,,,,,,,,FALSE
smok-tfv8-baby-v2-glass,Vape Devices,,,,,,,,,FALSE
ijoy-katana-captain-6ml-replacement-glass,Vape Devices,,,,,,,,,FALSE
vaporesso-nrg-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
elate-luna-glass-tube,Vape Devices,,,,,,,,,FALSE
sigelei-sobra-mini-replacement-glass-tube,Vape Devices,,,,,,,,,FALSE
smok-resa-prince-glass,Vape Devices,,,,,,,,,FALSE
vaporesso-cascade-baby-glass,Vape Devices,,,,,,,,,FALSE
smok-tfv12-prince-replacement-glass,Vape Devices,,,,,,,,,FALSE
smok-tfv12-prince-bulb-replacement-glass,Vape Devices,,,,,,,,,FALSE
aspire-proteus-hookah-replacement-glass-2,Vape Devices,,,,,,,,,FALSE
ijoy-captain-avenger-tank-glass,Vape Devices,,,,,,,,,FALSE
vaporesso-nrg-se-tank-replacement-glass,Vape Devices,,,,,,,,,FALSE
smok-tfv12-baby-prince-glass,Vape Devices,,,,,,,,,FALSE
battery-vape-20350-battery-1400mah-15a-3-7v-bvir-tq,Vape Devices,,,,,,,,,FALSE
smok-tfv16-lite-replacement-coils,Vape Devices,,,,,,,,,FALSE
vaporesso-nrg-mini-tank-replacement-glass,Vape Devices,,,,,,,,,FALSE
lawless-alien-clapton-ka1-wire,Vape Devices,,,,,,,,,FALSE
smoka-wire-30ga,Vape Devices,,,,,,,,,FALSE
lawless-alien-clapton-ni80-wire,Vape Devices,,,,,,,,,FALSE
lawless-fused-clapton-ni80-wire,Vape Devices,,,,,,,,,FALSE
smoka-alien-clapton-wire,Vape Devices,,,,,,,,,FALSE
