name,category,price,buttons,details
summer-lumma-treble-mango-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Treble Mango Freebase E-liquid.| Flavor Profile: Mango, Peach, Mint| Size: 120ml| VG/PG: 60/40|  | The perfect combination of exotic mangoes freshly picked and blended together with a slice of juicy ripe peach and with mint.| Flavour Profile: Mango, Peach, Mint| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Treble Mango Freebase E-liquid.

Flavor Profile: Mango, Peach, Mint

Size: 120ml

VG/PG: 60/40

 | The perfect combination of exotic mangoes freshly picked and blended together with a slice of juicy ripe peach and with mint.

Flavour Profile: Mango, Peach, Mint

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-frosty-slush-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Frosty Slush Freebase E-liquid| Flavor Profile: Watermelon, Raspberry, Mint| Size: 120ml| VG/PG: 60/40|  | Straight from the slushie machine comes a favourite summer time drink! Chilled watermelon, raspberries and a hint of mint gives this flavour the ultimate nostalgic experience with every puff.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Frosty Slush Freebase E-liquid

Flavor Profile: Watermelon, Raspberry, Mint

Size: 120ml

VG/PG: 60/40

 | Straight from the slushie machine comes a favourite summer time drink! Chilled watermelon, raspberries and a hint of mint gives this flavour the ultimate nostalgic experience with every puff.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-sour-blue-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Sour Blue Freebase E-liquid| Flavor Profile: Blue Raspberry, Sour Mix| Size: 120ml| VG/PG: 60/40|  | Combining the best of both blue raspberries and sour mix in a bottle. Sour Blue is a great choice for vapers looking for something simple yet so complex in flavours.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Sour Blue Freebase E-liquid

Flavor Profile: Blue Raspberry, Sour Mix

Size: 120ml

VG/PG: 60/40

 | Combining the best of both blue raspberries and sour mix in a bottle. Sour Blue is a great choice for vapers looking for something simple yet so complex in flavours.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-fizzy-orange-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Fizzy Orange Freebase E-liquid| Flavor Profile: Orange, Soda, Mint| Size: 120ml| VG/PG: 60/40| Enjoy a refreshing bottle of your favourite orange flavored carbonated drink and with mint. Each puff you take will quench not only your nicotine cravings but also your thirst. | Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Fizzy Orange Freebase E-liquid

Flavor Profile: Orange, Soda, Mint

Size: 120ml

VG/PG: 60/40| Enjoy a refreshing bottle of your favourite orange flavored carbonated drink and with mint. Each puff you take will quench not only your nicotine cravings but also your thirst. 

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-lemon-cuppa-e-liquid,E-Liquids,$30.00,0mg/ml,"Flavor Profile: Lemon, Green tea, Mint | Size: 120ml| VG/PG: 60/40| Nothing beats a chilled cup of lemon tea to get through your day. An aromatic green tea with an infusion of lemon and a touch of mint to freshen things up.| | Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavor Profile: Lemon, Green tea, Mint 

Size: 120ml

VG/PG: 60/40| Nothing beats a chilled cup of lemon tea to get through your day. An aromatic green tea with an infusion of lemon and a touch of mint to freshen things up.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-sizzy-lime-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Size: 120ml| VG/PG: 60/40| Bring back summer with one of the most iconic drinks. Each bottle is filled with lime soda and a slice of lemon and with mint. You’ll never find a better drink than this.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Sizzy Lime Freebase E-liquid 
 
Flavor Profile: Lime, Lemon, Mint

Size: 120ml

VG/PG: 60/40| Bring back summer with one of the most iconic drinks. Each bottle is filled with lime soda and a slice of lemon and with mint. You’ll never find a better drink than this.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-fully-yoberry-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Fully Yoberry Freebase E-liquid| Flavor Profile: Strawberry, Kiwi, Yoghurt, Mint| Size: 120ml| VG/PG: 60/40|  | Love yogurt? Then you’ll love the combination that Yoberry has to offer. Sweet chunks of strawberries and a slightly sour tangy kiwi fruit all perfectly combined with the smooth, silky texture of yoghurt and a light touch of mint makes this a great all day vape.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Fully Yoberry Freebase E-liquid

Flavor Profile: Strawberry, Kiwi, Yoghurt, Mint

Size: 120ml

VG/PG: 60/40

 | Love yogurt? Then you’ll love the combination that Yoberry has to offer. Sweet chunks of strawberries and a slightly sour tangy kiwi fruit all perfectly combined with the smooth, silky texture of yoghurt and a light touch of mint makes this a great all day vape.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
summer-lumma-fruity-cubes-e-liquid,E-Liquids,$30.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Summer Lumma Fruity Cubes Freebase E-liquid| Flavor Profile: Blueberry, Strawberry, Cranberry, Orange| Size: 120ml| VG/PG: 60/40| A platter of fruits great for a summer treat. A handful of blueberries and cranberries with freshly sliced strawberries and oranges. A perfect mix of sweet and sour taste to please your taste buds.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Summer Lumma Fruity Cubes Freebase E-liquid

Flavor Profile: Blueberry, Strawberry, Cranberry, Orange

Size: 120ml

VG/PG: 60/40| A platter of fruits great for a summer treat. A handful of blueberries and cranberries with freshly sliced strawberries and oranges. A perfect mix of sweet and sour taste to please your taste buds.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
joyetech-atopack-magic-cotton-48pcs-pack,Vape Devices,$3.00,,"Size: 9*9mm| Material: Organic Cotton| 48 piece in a pack  GET FREE SHIPPING ON ORDERS OVER $50.00.| Size: 9*9mm

Material: Organic Cotton

48 piece in a pack| "
vandy-vape-cotton-balls,Vape Devices,$5.00,,"Vandy Vape cotton ball used as a wick in rebuildable atomizers, the cotton is 100% organic cotton for the vaping enthusiast who will not settle for anything less than an excellent vape. Cotton wicks incredibly fast and provides immediate flavour due the almost non-existent break-in time. Safe and high quality.| Specifications:| Product Feature: Durable in use and everlasting vapor taste
Safer and effective for healing eliquids
Healthy and huge vapor| Brand: Vandyvape
Unit: 8pcs
Shipping Weight: 36g GET FREE SHIPPING ON ORDERS OVER $50.00.| Vandy Vape cotton ball used as a wick in rebuildable atomizers, the cotton is 100% organic cotton for the vaping enthusiast who will not settle for anything less than an excellent vape. Cotton wicks incredibly fast and provides immediate flavour due the almost non-existent break-in time. Safe and high quality.| Specifications:

Durable in use and everlasting vapor taste
Safer and effective for healing eliquids
Healthy and huge vapor

Product Feature:

Brand: Vandyvape
Unit: 8pcs
Shipping Weight: 36g"
geekvape-organic-cotton-balls,Vape Devices,$5.00,,"Geekvape Organic Cotton Balls is new Product of Geekvape . It is amazing for vaping as it is extremely high in quality. It makes the perfect partner for our amazing range of wires. Due to global demand we have secured this product directly to increase our wicking options. These pads are extremely high in quality. We have invested heavily in this product and we’re sure that it’s going to be very popular with you vapers around the world.|  Specifications:| Package includes: Size: 100mm*160mm
Material: 100% natural organic cotton
No Additives / No Bleach
Highly absorbent and tasteless
Manufactured for vaping| 1x Bag of Cotton Balls GET FREE SHIPPING ON ORDERS OVER $50.00.| Geekvape Organic Cotton Balls is new Product of Geekvape . It is amazing for vaping as it is extremely high in quality. It makes the perfect partner for our amazing range of wires. Due to global demand we have secured this product directly to increase our wicking options. These pads are extremely high in quality. We have invested heavily in this product and we’re sure that it’s going to be very popular with you vapers around the world.|  Specifications:

Size: 100mm*160mm
Material: 100% natural organic cotton
No Additives / No Bleach
Highly absorbent and tasteless
Manufactured for vaping

Package includes:

1x Bag of Cotton Balls"
